Coding_scheme	Noise_level	Pool_failure	Correct_recover	Repeat
Canonical	0.3	2	64	28
Canonical	0.3	2	64	29
Canonical	0.3	2	64	30
Canonical	0.3	2	64	31
Canonical	0.3	2	64	32
Canonical	0.3	2	64	33
Canonical	0.3	2	64	34
Canonical	0.3	2	64	35
Canonical	0.3	2	64	36
Canonical	0.3	2	64	37
Canonical	0.3	2	64	38
Canonical	0.3	2	64	39
Canonical	0.3	2	64	40
Canonical	0.3	2	64	41
Canonical	0.3	2	64	42
Canonical	0.3	2	64	43
Canonical	0.3	2	64	44
Canonical	0.3	2	64	45
Canonical	0.3	2	64	46
Canonical	0.3	2	64	47
Canonical	0.3	2	64	48
Canonical	0.3	2	64	49
Canonical	0.3	2	64	50
Canonical	0.3	2	64	51
Canonical	0.3	2	64	52
Canonical	0.3	2	64	53
Canonical	0.3	2	64	54
Canonical	0.3	2	64	55
Canonical	0.3	2	64	56
Canonical	0.3	2	64	57
Canonical	0.3	2	64	58
Canonical	0.3	2	22	59
Canonical	0.3	2	64	60
Canonical	0.3	2	64	61
Canonical	0.3	2	64	62
Canonical	0.3	2	64	63
Canonical	0.3	2	64	64
Canonical	0.3	2	64	65
Canonical	0.3	2	64	66
Canonical	0.3	2	64	67
Canonical	0.3	2	36	68
Canonical	0.3	2	64	69
Canonical	0.3	2	38	70
Canonical	0.3	2	64	71
Canonical	0.3	2	64	72
Canonical	0.3	2	64	73
Canonical	0.3	2	64	74
Canonical	0.3	2	64	75
Canonical	0.3	2	64	76
Canonical	0.3	2	30	77
Canonical	0.3	2	64	78
Canonical	0.3	2	64	79
Canonical	0.3	2	64	80
Canonical	0.3	2	64	81
Canonical	0.3	2	38	82
Canonical	0.3	2	64	83
Canonical	0.3	2	64	84
Canonical	0.3	2	64	85
Canonical	0.3	2	64	86
Canonical	0.3	2	64	87
Canonical	0.3	2	64	88
Canonical	0.3	2	64	89
Canonical	0.3	2	64	90
Canonical	0.3	2	64	91
Canonical	0.3	2	64	92
Canonical	0.3	2	64	93
Canonical	0.3	2	64	94
Canonical	0.3	2	64	95
Canonical	0.3	2	64	96
Canonical	0.3	2	64	97
Canonical	0.3	2	64	98
Canonical	0.3	2	30	99
Canonical	0.4	2	32	0
Canonical	0.4	2	64	1
Canonical	0.4	2	64	2
Canonical	0.4	2	64	3
Canonical	0.4	2	64	4
Canonical	0.4	2	40	5
Canonical	0.4	2	64	6
Canonical	0.4	2	64	7
Canonical	0.4	2	64	8
Canonical	0.4	2	64	9
Canonical	0.4	2	64	10
Canonical	0.4	2	64	11
Canonical	0.4	2	64	12
Canonical	0.4	2	64	13
Canonical	0.4	2	64	14
Canonical	0.4	2	64	15
Canonical	0.4	2	64	16
Canonical	0.4	2	64	17
Canonical	0.4	2	64	18
Canonical	0.4	2	22	19
Canonical	0.4	2	64	20
Canonical	0.4	2	30	21
Canonical	0.4	2	64	22
Canonical	0.4	2	64	23
Canonical	0.4	2	64	24
Canonical	0.4	2	64	25
Canonical	0.4	2	64	26
Canonical	0.4	2	64	27
Canonical	0.4	2	64	28
Canonical	0.4	2	64	29
Canonical	0.4	2	64	30
Canonical	0.4	2	64	31
Canonical	0.4	2	64	32
Canonical	0.4	2	64	33
Canonical	0.4	2	64	34
Canonical	0.4	2	64	35
Canonical	0.4	2	64	36
Canonical	0.4	2	64	37
Canonical	0.4	2	34	38
Canonical	0.4	2	64	39
Canonical	0.4	2	64	40
Canonical	0.4	2	64	41
Canonical	0.4	2	64	42
Canonical	0.4	2	64	43
Canonical	0.4	2	64	44
Canonical	0.4	2	64	45
Canonical	0.4	2	64	46
Canonical	0.4	2	32	47
Canonical	0.4	2	64	48
Canonical	0.4	2	64	49
Canonical	0.4	2	64	50
Canonical	0.4	2	64	51
Canonical	0.4	2	64	52
Canonical	0.4	2	64	53
Canonical	0.4	2	64	54
Canonical	0.4	2	64	55
Canonical	0.4	2	64	56
Canonical	0.4	2	64	57
Canonical	0.4	2	64	58
Canonical	0.4	2	64	59
Canonical	0.4	2	64	60
Canonical	0.4	2	64	61
Canonical	0.4	2	64	62
Canonical	0.4	2	38	63
Canonical	0.4	2	64	64
Canonical	0.4	2	64	65
Canonical	0.4	2	64	66
Canonical	0.4	2	64	67
Canonical	0.4	2	64	68
Canonical	0.4	2	64	69
Canonical	0.4	2	64	70
Canonical	0.4	2	64	71
Canonical	0.4	2	64	72
Canonical	0.4	2	64	73
Canonical	0.4	2	64	74
Canonical	0.4	2	64	75
Canonical	0.4	2	64	76
Canonical	0.4	2	64	77
Canonical	0.4	2	64	78
Canonical	0.4	2	64	79
Canonical	0.4	2	64	80
Canonical	0.4	2	64	81
Canonical	0.4	2	64	82
Canonical	0.4	2	64	83
Canonical	0.4	2	64	84
Canonical	0.4	2	64	85
Canonical	0.4	2	64	86
Canonical	0.4	2	64	87
Canonical	0.4	2	64	88
Canonical	0.4	2	64	89
Canonical	0.4	2	64	90
Canonical	0.4	2	64	91
Canonical	0.4	2	64	92
Canonical	0.4	2	64	93
Canonical	0.4	2	64	94
Canonical	0.4	2	64	95
Canonical	0.4	2	64	96
Canonical	0.4	2	64	97
Canonical	0.4	2	64	98
Canonical	0.4	2	64	99
Canonical	0.5	2	64	0
Canonical	0.5	2	64	1
Canonical	0.5	2	64	2
Canonical	0.5	2	64	3
Canonical	0.5	2	64	4
Canonical	0.5	2	64	5
Canonical	0.5	2	64	6
Canonical	0.5	2	64	7
Canonical	0.5	2	30	8
Canonical	0.5	2	64	9
Canonical	0.5	2	64	10
Canonical	0.5	2	64	11
Canonical	0.5	2	64	12
Canonical	0.5	2	64	13
Canonical	0.5	2	64	14
Canonical	0.5	2	38	15
Canonical	0.5	2	64	16
Canonical	0.5	2	64	17
Canonical	0.5	2	64	18
Canonical	0.5	2	64	19
Canonical	0.5	2	64	20
Canonical	0.5	2	64	21
Canonical	0.5	2	64	22
Canonical	0.5	2	64	23
Canonical	0.5	2	64	24
Canonical	0.5	2	64	25
Canonical	0.5	2	64	26
Canonical	0.5	2	64	27
Canonical	0.5	2	64	28
Canonical	0.5	2	64	29
Canonical	0.5	2	64	30
Canonical	0.5	2	64	31
Canonical	0.5	2	64	32
Canonical	0.5	2	64	33
Canonical	0.5	2	34	34
Canonical	0.5	2	64	35
Canonical	0.5	2	64	36
Canonical	0.5	2	64	37
Canonical	0.5	2	64	38
Canonical	0.5	2	64	39
Canonical	0.5	2	64	40
Canonical	0.5	2	64	41
Canonical	0.5	2	64	42
Canonical	0.5	2	64	43
Canonical	0.5	2	64	44
Canonical	0.5	2	64	45
Canonical	0.5	2	64	46
Canonical	0.5	2	64	47
Canonical	0.5	2	64	48
Canonical	0.5	2	64	49
Canonical	0.5	2	28	50
Canonical	0.5	2	64	51
Canonical	0.5	2	64	52
Canonical	0.5	2	64	53
Canonical	0.5	2	64	54
Canonical	0.5	2	64	55
Canonical	0.5	2	64	56
Canonical	0.5	2	64	57
Canonical	0.5	2	64	58
Canonical	0.5	2	64	59
Canonical	0.5	2	64	60
Canonical	0.5	2	64	61
Canonical	0.5	2	64	62
Canonical	0.5	2	64	63
Canonical	0.5	2	64	64
Canonical	0.5	2	64	65
Canonical	0.5	2	64	66
Canonical	0.5	2	36	67
Canonical	0.5	2	64	68
Canonical	0.5	2	64	69
Canonical	0.5	2	64	70
Canonical	0.5	2	64	71
Canonical	0.5	2	64	72
Canonical	0.5	2	64	73
Canonical	0.5	2	30	74
Canonical	0.5	2	36	75
Canonical	0.5	2	64	76
Canonical	0.5	2	64	77
Canonical	0.5	2	64	78
Canonical	0.5	2	64	79
Canonical	0.5	2	64	80
Canonical	0.5	2	64	81
Canonical	0.5	2	64	82
Canonical	0.5	2	64	83
Canonical	0.5	2	64	84
Canonical	0.5	2	64	85
Canonical	0.5	2	64	86
Canonical	0.5	2	64	87
Canonical	0.5	2	64	88
Canonical	0.5	2	64	89
Canonical	0.5	2	64	90
Canonical	0.5	2	64	91
Canonical	0.5	2	64	92
Canonical	0.5	2	64	93
Canonical	0.5	2	64	94
Canonical	0.5	2	64	95
Canonical	0.5	2	64	96
Canonical	0.5	2	64	97
Canonical	0.5	2	64	98
Canonical	0.5	2	64	99
Canonical	0.05	3	64	0
Canonical	0.05	3	64	1
Canonical	0.05	3	64	2
Canonical	0.05	3	40	3
Canonical	0.05	3	64	4
Canonical	0.05	3	42	5
Canonical	0.05	3	64	6
Canonical	0.05	3	40	7
Canonical	0.05	3	64	8
Canonical	0.05	3	32	9
Canonical	0.05	3	64	10
Canonical	0.05	3	64	11
Canonical	0.05	3	64	12
Canonical	0.05	3	24	13
Canonical	0.05	3	64	14
Canonical	0.05	3	64	15
Canonical	0.05	3	64	16
Canonical	0.05	3	32	17
Canonical	0.05	3	30	18
Canonical	0.05	3	64	19
Canonical	0.05	3	64	20
Canonical	0.05	3	24	21
Canonical	0.05	3	64	22
Canonical	0.05	3	64	23
Canonical	0.05	3	64	24
Canonical	0.05	3	64	25
Canonical	0.05	3	64	26
Canonical	0.05	3	32	27
Canonical	0.05	3	64	28
Canonical	0.05	3	64	29
Canonical	0.05	3	64	30
Canonical	0.05	3	64	31
Canonical	0.05	3	64	32
Canonical	0.05	3	64	33
Canonical	0.05	3	64	34
Canonical	0.05	3	64	35
Canonical	0.05	3	64	36
Canonical	0.05	3	40	37
Canonical	0.05	3	64	38
Canonical	0.05	3	64	39
Canonical	0.05	3	64	40
Canonical	0.05	3	64	41
Canonical	0.05	3	64	42
Canonical	0.05	3	64	43
Canonical	0.05	3	64	44
Canonical	0.05	3	64	45
Canonical	0.05	3	64	46
Canonical	0.05	3	26	47
Canonical	0.05	3	64	48
Canonical	0.05	3	64	49
Canonical	0.05	3	64	50
Canonical	0.05	3	64	51
Canonical	0.05	3	24	52
Canonical	0.05	3	64	53
Canonical	0.05	3	64	54
Canonical	0.05	3	64	55
Canonical	0.05	3	24	56
Canonical	0.05	3	34	57
Canonical	0.05	3	64	58
Canonical	0.05	3	34	59
Canonical	0.05	3	32	60
Canonical	0.05	3	64	61
Canonical	0.05	3	34	62
Canonical	0.05	3	64	63
Canonical	0.05	3	30	64
Canonical	0.05	3	34	65
Canonical	0.05	3	64	66
Canonical	0.05	3	64	67
Canonical	0.05	3	64	68
Canonical	0.05	3	64	69
Canonical	0.05	3	64	70
Canonical	0.05	3	64	71
Canonical	0.05	3	26	72
Canonical	0.05	3	64	73
Canonical	0.05	3	28	74
Canonical	0.05	3	64	75
Canonical	0.05	3	64	76
Canonical	0.05	3	64	77
Canonical	0.05	3	64	78
Canonical	0.05	3	28	79
Canonical	0.05	3	30	80
Canonical	0.05	3	64	81
Canonical	0.05	3	64	82
Canonical	0.05	3	26	83
Canonical	0.05	3	64	84
Canonical	0.05	3	64	85
Canonical	0.05	3	64	86
Canonical	0.05	3	32	87
Canonical	0.05	3	40	88
Canonical	0.05	3	64	89
Canonical	0.05	3	64	90
Canonical	0.05	3	64	91
Canonical	0.05	3	30	92
Canonical	0.05	3	64	93
Canonical	0.05	3	64	94
Canonical	0.05	3	64	95
Canonical	0.05	3	64	96
Canonical	0.05	3	38	97
Canonical	0.05	3	64	98
Canonical	0.05	3	64	99
Canonical	0.1	3	64	0
Canonical	0.1	3	64	1
Canonical	0.1	3	64	2
Canonical	0.1	3	64	3
Canonical	0.1	3	30	4
Canonical	0.1	3	24	5
Canonical	0.1	3	24	6
Canonical	0.1	3	64	7
Canonical	0.1	3	64	8
Canonical	0.1	3	64	9
Canonical	0.1	3	64	10
Canonical	0.1	3	64	11
Canonical	0.1	3	64	12
Canonical	0.1	3	38	13
Canonical	0.1	3	64	14
Canonical	0.1	3	64	15
Canonical	0.1	3	64	16
Canonical	0.1	3	64	17
Canonical	0.1	3	64	18
Canonical	0.1	3	34	19
Canonical	0.1	3	64	20
Canonical	0.1	3	28	21
Canonical	0.1	3	34	22
Canonical	0.1	3	64	23
Canonical	0.1	3	64	24
Canonical	0.1	3	64	25
Canonical	0.1	3	64	26
Canonical	0.1	3	32	27
Canonical	0.1	3	18	28
Canonical	0.1	3	40	29
Canonical	0.1	3	64	30
Canonical	0.1	3	42	31
Canonical	0.1	3	64	32
Canonical	0.1	3	34	33
Canonical	0.1	3	64	34
Canonical	0.1	3	64	35
Canonical	0.1	3	64	36
Canonical	0.1	3	38	37
Canonical	0.1	3	36	38
Canonical	0.1	3	64	39
Canonical	0.1	3	64	40
Canonical	0.1	3	64	41
Canonical	0.1	3	64	42
Canonical	0.1	3	30	43
Canonical	0.1	3	64	44
Canonical	0.1	3	64	45
Canonical	0.1	3	64	46
Canonical	0.1	3	64	47
Canonical	0.1	3	64	48
Canonical	0.1	3	34	49
Canonical	0.1	3	64	50
Canonical	0.1	3	64	51
Canonical	0.1	3	64	52
Canonical	0.1	3	64	53
Canonical	0.1	3	64	54
Canonical	0.1	3	64	55
Canonical	0.1	3	64	56
Canonical	0.1	3	30	57
Canonical	0.1	3	64	58
Canonical	0.1	3	64	59
Canonical	0.1	3	64	60
Canonical	0.1	3	64	61
Canonical	0.1	3	64	62
Canonical	0.1	3	64	63
Canonical	0.1	3	64	64
Canonical	0.1	3	34	65
Canonical	0.1	3	64	66
Canonical	0.1	3	64	67
Canonical	0.1	3	64	68
Canonical	0.1	3	64	69
Canonical	0.1	3	64	70
Canonical	0.1	3	40	71
Canonical	0.1	3	64	72
Canonical	0.1	3	64	73
Canonical	0.1	3	64	74
Canonical	0.1	3	64	75
Canonical	0.1	3	32	76
Canonical	0.1	3	64	77
Canonical	0.1	3	30	78
Canonical	0.1	3	64	79
Canonical	0.1	3	32	80
Canonical	0.1	3	64	81
Canonical	0.1	3	28	82
Canonical	0.1	3	64	83
Canonical	0.1	3	38	84
Canonical	0.1	3	64	85
Canonical	0.1	3	64	86
Canonical	0.1	3	40	87
Canonical	0.1	3	28	88
Canonical	0.1	3	64	89
Canonical	0.1	3	64	90
Canonical	0.1	3	64	91
Canonical	0.1	3	64	92
Canonical	0.1	3	36	93
Canonical	0.1	3	64	94
Canonical	0.1	3	64	95
Canonical	0.1	3	64	96
Canonical	0.1	3	64	97
Canonical	0.1	3	64	98
Canonical	0.1	3	64	99
Canonical	0.2	3	64	0
Canonical	0.2	3	64	1
Canonical	0.2	3	64	2
Canonical	0.2	3	64	3
Canonical	0.2	3	64	4
Canonical	0.2	3	64	5
Canonical	0.2	3	64	6
Canonical	0.2	3	64	7
Canonical	0.2	3	64	8
Canonical	0.2	3	14	9
Canonical	0.2	3	64	10
Canonical	0.2	3	32	11
Canonical	0.2	3	64	12
Canonical	0.2	3	64	13
Canonical	0.2	3	38	14
Canonical	0.2	3	64	15
Canonical	0.2	3	64	16
Canonical	0.2	3	64	17
Canonical	0.2	3	64	18
Canonical	0.2	3	64	19
Canonical	0.2	3	30	20
Canonical	0.2	3	64	21
Canonical	0.2	3	64	22
Canonical	0.2	3	64	23
Canonical	0.2	3	64	24
Canonical	0.2	3	64	25
Canonical	0.2	3	64	26
Canonical	0.2	3	64	27
Canonical	0.2	3	36	28
Canonical	0.2	3	64	29
Canonical	0.2	3	44	30
Canonical	0.2	3	64	31
Canonical	0.2	3	64	32
Canonical	0.2	3	64	33
Canonical	0.2	3	64	34
Canonical	0.2	3	64	35
Canonical	0.2	3	64	36
Canonical	0.2	3	64	37
Canonical	0.2	3	28	38
Canonical	0.2	3	64	39
Canonical	0.2	3	64	40
Canonical	0.2	3	32	41
Canonical	0.2	3	38	42
Canonical	0.2	3	46	43
Canonical	0.2	3	64	44
Canonical	0.2	3	64	45
Canonical	0.2	3	64	46
Canonical	0.2	3	64	47
Canonical	0.2	3	64	48
Canonical	0.2	3	64	49
Canonical	0.2	3	64	50
Canonical	0.2	3	32	51
Canonical	0.2	3	64	52
Canonical	0.2	3	64	53
Canonical	0.2	3	38	54
Canonical	0.2	3	28	55
Canonical	0.2	3	64	56
Canonical	0.2	3	28	57
Canonical	0.2	3	64	58
Canonical	0.2	3	64	59
Canonical	0.2	3	64	60
Canonical	0.2	3	28	61
Canonical	0.2	3	64	62
Canonical	0.2	3	64	63
Canonical	0.2	3	64	64
Canonical	0.2	3	64	65
Canonical	0.2	3	34	66
Canonical	0.2	3	64	67
Canonical	0.2	3	64	68
Canonical	0.2	3	64	69
Canonical	0.2	3	64	70
Canonical	0.2	3	64	71
Canonical	0.2	3	34	72
Canonical	0.2	3	34	73
Canonical	0.2	3	64	74
Canonical	0.2	3	64	75
Canonical	0.2	3	64	76
Canonical	0.2	3	64	77
Canonical	0.2	3	64	78
Canonical	0.2	3	36	79
Canonical	0.2	3	64	80
Canonical	0.2	3	38	81
Canonical	0.2	3	38	82
Canonical	0.2	3	64	83
Canonical	0.2	3	22	84
Canonical	0.2	3	64	85
Canonical	0.2	3	64	86
Canonical	0.2	3	64	87
Canonical	0.2	3	64	88
Canonical	0.2	3	32	89
Canonical	0.2	3	30	90
Canonical	0.2	3	64	91
Canonical	0.2	3	64	92
Canonical	0.2	3	64	93
Canonical	0.2	3	64	94
Canonical	0.2	3	64	95
Canonical	0.2	3	64	96
Canonical	0.2	3	64	97
Canonical	0.2	3	64	98
Canonical	0.2	3	64	99
Canonical	0.3	3	64	0
Canonical	0.3	3	64	1
Canonical	0.3	3	64	2
Canonical	0.3	3	64	3
Canonical	0.3	3	64	4
Canonical	0.3	3	64	5
Canonical	0.3	3	64	6
Canonical	0.3	3	36	7
Canonical	0.3	3	64	8
Canonical	0.3	3	64	9
Canonical	0.3	3	64	10
Canonical	0.3	3	64	11
Canonical	0.3	3	32	12
Canonical	0.3	3	64	13
Canonical	0.3	3	34	14
Canonical	0.3	3	34	15
Canonical	0.3	3	64	16
Canonical	0.3	3	64	17
Canonical	0.3	3	64	18
Canonical	0.3	3	38	19
Canonical	0.3	3	34	20
Canonical	0.3	3	64	21
Canonical	0.3	3	64	22
Canonical	0.3	3	64	23
Canonical	0.3	3	64	24
Canonical	0.3	3	32	25
Canonical	0.3	3	64	26
Canonical	0.3	3	64	27
Canonical	0.3	3	64	28
Canonical	0.3	3	64	29
Canonical	0.3	3	64	30
Canonical	0.3	3	38	31
Canonical	0.3	3	64	32
Canonical	0.3	3	64	33
Canonical	0.3	3	64	34
Canonical	0.3	3	30	35
Canonical	0.3	3	64	36
Canonical	0.3	3	64	37
Canonical	0.3	3	64	38
Canonical	0.3	3	64	39
Canonical	0.3	3	44	40
Canonical	0.3	3	64	41
Canonical	0.3	3	36	42
Canonical	0.3	3	64	43
Canonical	0.3	3	64	44
Canonical	0.3	3	42	45
Canonical	0.3	3	34	46
Canonical	0.3	3	64	47
Canonical	0.3	3	64	48
Canonical	0.3	3	64	49
Canonical	0.3	3	32	50
Canonical	0.3	3	64	51
Canonical	0.3	3	64	52
Canonical	0.3	3	64	53
Canonical	0.3	3	64	54
Canonical	0.3	3	64	55
Canonical	0.3	3	64	56
Canonical	0.3	3	36	57
Canonical	0.3	3	64	58
Canonical	0.3	3	64	59
Canonical	0.3	3	64	60
Canonical	0.3	3	64	61
Canonical	0.3	3	64	62
Canonical	0.3	3	64	63
Canonical	0.3	3	28	64
Canonical	0.3	3	26	65
Canonical	0.3	3	64	66
Canonical	0.3	3	64	67
Canonical	0.3	3	64	68
Canonical	0.3	3	64	69
Canonical	0.3	3	64	70
Canonical	0.3	3	64	71
Canonical	0.3	3	64	72
Canonical	0.3	3	64	73
Canonical	0.3	3	64	74
Canonical	0.3	3	40	75
Canonical	0.3	3	64	76
Canonical	0.3	3	40	77
Canonical	0.3	3	64	78
Canonical	0.3	3	64	79
Canonical	0.3	3	64	80
Canonical	0.3	3	64	81
Canonical	0.3	3	64	82
Canonical	0.3	3	64	83
Canonical	0.3	3	64	84
Canonical	0.3	3	64	85
Canonical	0.3	3	42	86
Canonical	0.3	3	64	87
Canonical	0.3	3	64	88
Canonical	0.3	3	32	89
Canonical	0.3	3	64	90
Canonical	0.3	3	64	91
Canonical	0.3	3	64	92
Canonical	0.3	3	64	93
Canonical	0.3	3	64	94
Canonical	0.3	3	34	95
Canonical	0.3	3	64	96
Canonical	0.3	3	64	97
Canonical	0.3	3	64	98
Canonical	0.3	3	64	99
Canonical	0.4	3	64	0
Canonical	0.4	3	64	1
Canonical	0.4	3	64	2
Canonical	0.4	3	64	3
Canonical	0.4	3	64	4
Canonical	0.4	3	64	5
Canonical	0.4	3	38	6
Canonical	0.4	3	64	7
Canonical	0.4	3	64	8
Canonical	0.4	3	64	9
Canonical	0.4	3	64	10
Canonical	0.4	3	64	11
Canonical	0.4	3	64	12
Canonical	0.4	3	32	13
Canonical	0.4	3	64	14
Canonical	0.4	3	64	15
Canonical	0.4	3	64	16
Canonical	0.4	3	64	17
Canonical	0.4	3	64	18
Canonical	0.4	3	64	19
Canonical	0.4	3	64	20
Canonical	0.4	3	64	21
Canonical	0.4	3	64	22
Canonical	0.4	3	32	23
Canonical	0.4	3	64	24
Canonical	0.4	3	64	25
Canonical	0.4	3	64	26
Canonical	0.4	3	24	27
Canonical	0.4	3	38	28
Canonical	0.4	3	64	29
Canonical	0.4	3	64	30
Canonical	0.4	3	64	31
Canonical	0.4	3	64	32
Canonical	0.4	3	64	33
Canonical	0.4	3	22	34
Canonical	0.4	3	64	35
Canonical	0.4	3	64	36
Canonical	0.4	3	64	37
Canonical	0.4	3	26	38
Canonical	0.4	3	64	39
Canonical	0.4	3	64	40
Canonical	0.4	3	64	41
Canonical	0.4	3	64	42
Canonical	0.4	3	64	43
Canonical	0.4	3	64	44
Canonical	0.4	3	32	45
Canonical	0.4	3	64	46
Canonical	0.4	3	30	47
Canonical	0.4	3	64	48
Canonical	0.4	3	32	49
Canonical	0.4	3	64	50
Canonical	0.4	3	64	51
Canonical	0.4	3	64	52
Canonical	0.4	3	64	53
Canonical	0.4	3	32	54
Canonical	0.4	3	44	55
Canonical	0.4	3	64	56
Canonical	0.4	3	28	57
Canonical	0.4	3	64	58
Canonical	0.4	3	34	59
Canonical	0.4	3	36	60
Canonical	0.4	3	64	61
Canonical	0.4	3	64	62
Canonical	0.4	3	64	63
Canonical	0.4	3	28	64
Canonical	0.4	3	64	65
Canonical	0.4	3	64	66
Canonical	0.4	3	64	67
Canonical	0.4	3	38	68
Canonical	0.4	3	64	69
Canonical	0.4	3	64	70
Canonical	0.4	3	64	71
Canonical	0.4	3	64	72
Canonical	0.4	3	40	73
Canonical	0.4	3	64	74
Canonical	0.4	3	64	75
Canonical	0.4	3	32	76
Canonical	0.4	3	64	77
Canonical	0.4	3	32	78
Canonical	0.4	3	64	79
Canonical	0.4	3	30	80
Canonical	0.4	3	36	81
Canonical	0.4	3	30	82
Canonical	0.4	3	64	83
Canonical	0.4	3	64	84
Canonical	0.4	3	34	85
Canonical	0.4	3	36	86
Canonical	0.4	3	64	87
Canonical	0.4	3	42	88
Canonical	0.4	3	40	89
Canonical	0.4	3	64	90
Canonical	0.4	3	64	91
Canonical	0.4	3	64	92
Canonical	0.4	3	64	93
Canonical	0.4	3	64	94
Canonical	0.4	3	64	95
Canonical	0.4	3	64	96
Canonical	0.4	3	64	97
Canonical	0.4	3	64	98
Canonical	0.4	3	42	99
Canonical	0.5	3	64	0
Canonical	0.5	3	64	1
Canonical	0.5	3	64	2
Canonical	0.5	3	64	3
Canonical	0.5	3	64	4
Canonical	0.5	3	64	5
Canonical	0.5	3	64	6
Canonical	0.5	3	64	7
Canonical	0.5	3	64	8
Canonical	0.5	3	64	9
Canonical	0.5	3	64	10
Canonical	0.5	3	64	11
Canonical	0.5	3	64	12
Canonical	0.5	3	64	13
Canonical	0.5	3	64	14
Canonical	0.5	3	32	15
Canonical	0.5	3	34	16
Canonical	0.5	3	64	17
Canonical	0.5	3	64	18
Canonical	0.5	3	64	19
Canonical	0.5	3	64	20
Canonical	0.5	3	20	21
Canonical	0.5	3	64	22
Canonical	0.5	3	64	23
Canonical	0.5	3	64	24
Canonical	0.5	3	64	25
Canonical	0.5	3	64	26
Canonical	0.5	3	64	27
Canonical	0.5	3	64	28
Canonical	0.5	3	64	29
Canonical	0.5	3	64	30
Canonical	0.5	3	64	31
Canonical	0.5	3	64	32
Canonical	0.5	3	64	33
Canonical	0.5	3	64	34
Canonical	0.5	3	64	35
Canonical	0.5	3	64	36
Canonical	0.5	3	64	37
Canonical	0.5	3	64	38
Canonical	0.5	3	64	39
Canonical	0.5	3	64	40
Canonical	0.5	3	64	41
Canonical	0.5	3	64	42
Canonical	0.5	3	64	43
Canonical	0.5	3	64	44
Canonical	0.5	3	64	45
Canonical	0.5	3	64	46
Canonical	0.5	3	64	47
Canonical	0.5	3	64	48
Canonical	0.5	3	64	49
Canonical	0.5	3	64	50
Canonical	0.5	3	64	51
Canonical	0.5	3	26	52
Canonical	0.5	3	64	53
Canonical	0.5	3	32	54
Canonical	0.5	3	64	55
Canonical	0.5	3	64	56
Canonical	0.5	3	64	57
Canonical	0.5	3	64	58
Canonical	0.5	3	64	59
Canonical	0.5	3	64	60
Canonical	0.5	3	42	61
Canonical	0.5	3	64	62
Canonical	0.5	3	64	63
Canonical	0.5	3	42	64
Canonical	0.5	3	64	65
Canonical	0.5	3	44	66
Canonical	0.5	3	64	67
Canonical	0.5	3	64	68
Canonical	0.5	3	64	69
Canonical	0.5	3	64	70
Canonical	0.5	3	64	71
Canonical	0.5	3	64	72
Canonical	0.5	3	64	73
Canonical	0.5	3	64	74
Canonical	0.5	3	64	75
Canonical	0.5	3	64	76
Canonical	0.5	3	30	77
Canonical	0.5	3	64	78
Canonical	0.5	3	64	79
Canonical	0.5	3	34	80
Canonical	0.5	3	34	81
Canonical	0.5	3	64	82
Canonical	0.5	3	64	83
Canonical	0.5	3	64	84
Canonical	0.5	3	64	85
Canonical	0.5	3	64	86
Canonical	0.5	3	38	87
Canonical	0.5	3	64	88
Canonical	0.5	3	64	89
Canonical	0.5	3	64	90
Canonical	0.5	3	64	91
Canonical	0.5	3	64	92
Canonical	0.5	3	28	93
Canonical	0.5	3	64	94
Canonical	0.5	3	64	95
Canonical	0.5	3	64	96
Canonical	0.5	3	30	97
Canonical	0.5	3	64	98
Canonical	0.5	3	34	99
Canonical	0.05	4	64	0
Canonical	0.05	4	64	1
Canonical	0.05	4	44	2
Canonical	0.05	4	64	3
Canonical	0.05	4	64	4
Canonical	0.05	4	64	5
Canonical	0.05	4	28	6
Canonical	0.05	4	64	7
Canonical	0.05	4	64	8
Canonical	0.05	4	36	9
Canonical	0.05	4	34	10
Canonical	0.05	4	64	11
Canonical	0.05	4	30	12
Canonical	0.05	4	64	13
Canonical	0.05	4	64	14
Canonical	0.05	4	32	15
Canonical	0.05	4	64	16
Canonical	0.05	4	34	17
Canonical	0.05	4	64	18
Canonical	0.05	4	64	19
Canonical	0.05	4	38	20
Canonical	0.05	4	36	21
Canonical	0.05	4	64	22
Canonical	0.05	4	64	23
Canonical	0.05	4	34	24
Canonical	0.05	4	64	25
Canonical	0.05	4	64	26
Canonical	0.05	4	40	27
Canonical	0.05	4	64	28
Canonical	0.05	4	64	29
Canonical	0.05	4	28	30
Canonical	0.05	4	64	31
Canonical	0.05	4	34	32
Canonical	0.05	4	64	33
Canonical	0.05	4	32	34
Canonical	0.05	4	64	35
Canonical	0.05	4	64	36
Canonical	0.05	4	64	37
Canonical	0.05	4	36	38
Canonical	0.05	4	30	39
Canonical	0.05	4	64	40
Canonical	0.05	4	64	41
Canonical	0.05	4	34	42
Canonical	0.05	4	32	43
Canonical	0.05	4	32	44
Canonical	0.05	4	64	45
Canonical	0.05	4	64	46
Canonical	0.05	4	34	47
Canonical	0.05	4	64	48
Canonical	0.05	4	34	49
Canonical	0.05	4	48	50
Canonical	0.05	4	34	51
Canonical	0.05	4	36	52
Canonical	0.05	4	64	53
Canonical	0.05	4	38	54
Canonical	0.05	4	64	55
Canonical	0.05	4	64	56
Canonical	0.05	4	38	57
Canonical	0.05	4	64	58
